"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","NetWeight in KGM"
"S3","RWA","024","Rwanda","CAN","Canada",2022,"Import",5,0.003,1,8,"Kg",1
"S3","RWA","024","Rwanda","CHE","Switzerland",2021,"Gross Imp.",1,0.807,35.28,8,"Kg",35
"S3","RWA","024","Rwanda","CHE","Switzerland",2021,"Import",5,0.807,35.28,8,"Kg",35
"S3","RWA","024","Rwanda","CHE","Switzerland",2022,"Gross Imp.",1,0.221,11.76,8,"Kg",12
"S3","RWA","024","Rwanda","CHE","Switzerland",2022,"Import",5,0.221,11.76,8,"Kg",12
"S3","RWA","024","Rwanda","CHN","China",2022,"Gross Imp.",1,0.106,160,8,"Kg",160
"S3","RWA","024","Rwanda","CHN","China",2022,"Import",5,0.106,160,8,"Kg",160
"S3","RWA","024","Rwanda","COG","Congo, Rep.",2020,"Export",6,0.348,165,8,"Kg",165
"S3","RWA","024","Rwanda","COG","Congo, Rep.",2020,"Gross Exp.",2,0.348,165,8,"Kg",165
"S3","RWA","024","Rwanda","CYP","Cyprus",2021,"Gross Imp.",1,0.155,8.7,8,"Kg",9
"S3","RWA","024","Rwanda","CYP","Cyprus",2021,"Import",5,0.155,8.7,8,"Kg",9
"S3","RWA","024","Rwanda","DEU","Germany",2020,"Gross Imp.",1,4.142,407.07,8,"Kg",407
"S3","RWA","024","Rwanda","DEU","Germany",2020,"Import",5,4.142,407.07,8,"Kg",407
"S3","RWA","024","Rwanda","DEU","Germany",2021,"Gross Imp.",1,6.177,420.28,8,"Kg",420
"S3","RWA","024","Rwanda","DEU","Germany",2021,"Import",5,6.177,420.28,8,"Kg",420
"S3","RWA","024","Rwanda","DEU","Germany",2022,"Gross Imp.",1,9.431,1207.56,8,"Kg",1208
"S3","RWA","024","Rwanda","DEU","Germany",2022,"Import",5,9.431,1207.56,8,"Kg",1208
"S3","RWA","024","Rwanda","DNK","Denmark",2020,"Gross Imp.",1,17.527,2930.5,8,"Kg",2931
"S3","RWA","024","Rwanda","DNK","Denmark",2020,"Import",5,17.527,2930.5,8,"Kg",2931
"S3","RWA","024","Rwanda","DNK","Denmark",2021,"Gross Imp.",1,38.8,6207.3,8,"Kg",6207
"S3","RWA","024","Rwanda","DNK","Denmark",2021,"Import",5,38.8,6207.3,8,"Kg",6207
"S3","RWA","024","Rwanda","DNK","Denmark",2022,"Gross Imp.",1,23.119,6882.4,8,"Kg",6882
"S3","RWA","024","Rwanda","DNK","Denmark",2022,"Import",5,23.119,6882.4,8,"Kg",6882
"S3","RWA","024","Rwanda","EGY","Egypt, Arab Rep.",2022,"Gross Imp.",1,17.809,2077.75,8,"Kg",2078
"S3","RWA","024","Rwanda","EGY","Egypt, Arab Rep.",2022,"Import",5,17.809,2077.75,8,"Kg",2078
"S3","RWA","024","Rwanda","FRA","France",2020,"Gross Imp.",1,13.028,1319.9,8,"Kg",1320
"S3","RWA","024","Rwanda","FRA","France",2020,"Import",5,13.028,1319.9,8,"Kg",1320
"S3","RWA","024","Rwanda","FRA","France",2021,"Gross Imp.",1,12.702,866.98,8,"Kg",867
"S3","RWA","024","Rwanda","FRA","France",2021,"Import",5,12.702,866.98,8,"Kg",867
"S3","RWA","024","Rwanda","FRA","France",2022,"Gross Imp.",1,47.27,3159.24,8,"Kg",3159
"S3","RWA","024","Rwanda","FRA","France",2022,"Import",5,47.27,3159.24,8,"Kg",3159
"S3","RWA","024","Rwanda","GBR","United Kingdom",2021,"Gross Imp.",1,1.385,81.6,8,"Kg",82
"S3","RWA","024","Rwanda","GBR","United Kingdom",2021,"Import",5,1.385,81.6,8,"Kg",82
"S3","RWA","024","Rwanda","GBR","United Kingdom",2022,"Gross Imp.",1,4.193,698,8,"Kg",698
"S3","RWA","024","Rwanda","GBR","United Kingdom",2022,"Import",5,4.193,698,8,"Kg",698
"S3","RWA","024","Rwanda","GRC","Greece",2020,"Gross Imp.",1,1.136,73.92,8,"Kg",74
"S3","RWA","024","Rwanda","GRC","Greece",2020,"Import",5,1.136,73.92,8,"Kg",74
"S3","RWA","024","Rwanda","GRC","Greece",2021,"Gross Imp.",1,2.205,144.68,8,"Kg",145
"S3","RWA","024","Rwanda","GRC","Greece",2021,"Import",5,2.205,144.68,8,"Kg",145
"S3","RWA","024","Rwanda","GRC","Greece",2022,"Gross Imp.",1,0.493,40,8,"Kg",40
"S3","RWA","024","Rwanda","GRC","Greece",2022,"Import",5,0.493,40,8,"Kg",40
"S3","RWA","024","Rwanda","IRL","Ireland",2021,"Gross Imp.",1,0.164,14,8,"Kg",14
"S3","RWA","024","Rwanda","IRL","Ireland",2021,"Import",5,0.164,14,8,"Kg",14
"S3","RWA","024","Rwanda","IRL","Ireland",2022,"Gross Imp.",1,0.354,24.4,8,"Kg",24
"S3","RWA","024","Rwanda","IRL","Ireland",2022,"Import",5,0.354,24.4,8,"Kg",24
"S3","RWA","024","Rwanda","ITA","Italy",2020,"Gross Imp.",1,6.492,569.5,8,"Kg",570
"S3","RWA","024","Rwanda","ITA","Italy",2020,"Import",5,6.492,569.5,8,"Kg",570
"S3","RWA","024","Rwanda","ITA","Italy",2021,"Gross Imp.",1,22.755,1401.89,8,"Kg",1402
"S3","RWA","024","Rwanda","ITA","Italy",2021,"Import",5,22.755,1401.89,8,"Kg",1402
"S3","RWA","024","Rwanda","ITA","Italy",2022,"Gross Imp.",1,35.673,3204.85,8,"Kg",3205
"S3","RWA","024","Rwanda","ITA","Italy",2022,"Import",5,35.673,3204.85,8,"Kg",3205
"S3","RWA","024","Rwanda","KEN","Kenya",2020,"Export",6,32.554,32440,8,"Kg",32440
"S3","RWA","024","Rwanda","KEN","Kenya",2020,"Gross Exp.",2,32.554,32440,8,"Kg",32440
"S3","RWA","024","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,42.836,3162.08,8,"Kg",3162
"S3","RWA","024","Rwanda","KEN","Kenya",2020,"Import",5,42.836,3162.08,8,"Kg",3162
"S3","RWA","024","Rwanda","KEN","Kenya",2021,"Gross Imp.",1,49.635,3495.96,8,"Kg",3496
"S3","RWA","024","Rwanda","KEN","Kenya",2021,"Import",5,49.635,3495.96,8,"Kg",3496
"S3","RWA","024","Rwanda","KEN","Kenya",2022,"Export",6,0.903,1070,8,"Kg",1070
"S3","RWA","024","Rwanda","KEN","Kenya",2022,"Gross Exp.",2,0.903,1070,8,"Kg",1070
"S3","RWA","024","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,47.84,2940.53,8,"Kg",2941
"S3","RWA","024","Rwanda","KEN","Kenya",2022,"Import",5,47.84,2940.53,8,"Kg",2941
"S3","RWA","024","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,38.159,8292.88,8,"Kg",8293
"S3","RWA","024","Rwanda","NLD","Netherlands",2020,"Import",5,38.159,8292.88,8,"Kg",8293
"S3","RWA","024","Rwanda","NLD","Netherlands",2021,"Gross Imp.",1,38.321,7287.06,8,"Kg",7287
"S3","RWA","024","Rwanda","NLD","Netherlands",2021,"Import",5,38.321,7287.06,8,"Kg",7287
"S3","RWA","024","Rwanda","NLD","Netherlands",2022,"Gross Imp.",1,29.616,7307.62,8,"Kg",7308
"S3","RWA","024","Rwanda","NLD","Netherlands",2022,"Import",5,29.616,7307.62,8,"Kg",7308
"S3","RWA","024","Rwanda","SSD","South Sudan",2020,"Export",6,5.193,5040,8,"Kg",5040
"S3","RWA","024","Rwanda","SSD","South Sudan",2020,"Gross Exp.",2,5.193,5040,8,"Kg",5040
"S3","RWA","024","Rwanda","SSD","South Sudan",2021,"Export",6,69.176,68410,8,"Kg",68410
"S3","RWA","024","Rwanda","SSD","South Sudan",2021,"Gross Exp.",2,69.176,68410,8,"Kg",68410
"S3","RWA","024","Rwanda","SSD","South Sudan",2022,"Export",6,79.637,81918,8,"Kg",81918
"S3","RWA","024","Rwanda","SSD","South Sudan",2022,"Gross Exp.",2,79.637,81918,8,"Kg",81918
"S3","RWA","024","Rwanda","SUD","Sudan",2020,"Gross Imp.",1,1.953,520,8,"Kg",520
"S3","RWA","024","Rwanda","SUD","Sudan",2020,"Import",5,1.953,520,8,"Kg",520
"S3","RWA","024","Rwanda","SVK","Slovak Republic",2021,"Gross Imp.",1,2.184,116.48,8,"Kg",116
"S3","RWA","024","Rwanda","SVK","Slovak Republic",2021,"Import",5,2.184,116.48,8,"Kg",116
"S3","RWA","024","Rwanda","TUR","Turkey",2020,"Gross Imp.",1,0.033,3.85,8,"Kg",4
"S3","RWA","024","Rwanda","TUR","Turkey",2020,"Import",5,0.033,3.85,8,"Kg",4
"S3","RWA","024","Rwanda","TZA","Tanzania",2020,"Export",6,39.814,36226,8,"Kg",36226
"S3","RWA","024","Rwanda","TZA","Tanzania",2020,"Gross Exp.",2,39.814,36226,8,"Kg",36226
"S3","RWA","024","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,1.475,325,8,"Kg",325
"S3","RWA","024","Rwanda","TZA","Tanzania",2020,"Import",5,1.475,325,8,"Kg",325
"S3","RWA","024","Rwanda","TZA","Tanzania",2021,"Export",6,17.127,21600,8,"Kg",21600
"S3","RWA","024","Rwanda","TZA","Tanzania",2021,"Gross Exp.",2,17.127,21600,8,"Kg",21600
"S3","RWA","024","Rwanda","TZA","Tanzania",2022,"Export",6,22.072,24565,8,"Kg",24565
"S3","RWA","024","Rwanda","TZA","Tanzania",2022,"Gross Exp.",2,22.072,24565,8,"Kg",24565
"S3","RWA","024","Rwanda","UGA","Uganda",2020,"Export",6,2.759,760,8,"Kg",760
"S3","RWA","024","Rwanda","UGA","Uganda",2020,"Gross Exp.",2,2.759,760,8,"Kg",760
"S3","RWA","024","Rwanda","USA","United States",2021,"Gross Imp.",1,0.024,2,8,"Kg",2
"S3","RWA","024","Rwanda","USA","United States",2021,"Import",5,0.024,2,8,"Kg",2
"S3","RWA","024","Rwanda","USA","United States",2022,"Gross Imp.",1,1.161,72,8,"Kg",72
"S3","RWA","024","Rwanda","USA","United States",2022,"Import",5,1.161,72,8,"Kg",72
"S3","RWA","024","Rwanda","WLD"," World",2020,"Export",6,80.669,74631,8,"Kg",74631
"S3","RWA","024","Rwanda","WLD"," World",2020,"Gross Exp.",2,84.524,75499.45,8,"Kg",75499
"S3","RWA","024","Rwanda","WLD"," World",2020,"Gross Imp.",1,177.841,31000.6,8,"Kg",31001
"S3","RWA","024","Rwanda","WLD"," World",2020,"Import",5,177.841,31000.6,8,"Kg",31001
"S3","RWA","024","Rwanda","WLD"," World",2020,"Re-Export",3,3.855,868.45,8,"Kg",868
"S3","RWA","024","Rwanda","WLD"," World",2021,"Export",6,86.304,90011,8,"Kg",90011
"S3","RWA","024","Rwanda","WLD"," World",2021,"Gross Exp.",2,93.742,90961.36,8,"Kg",90961
"S3","RWA","024","Rwanda","WLD"," World",2021,"Gross Imp.",1,250.156,36258.04,8,"Kg",36258
"S3","RWA","024","Rwanda","WLD"," World",2021,"Import",5,250.156,36258.04,8,"Kg",36258
"S3","RWA","024","Rwanda","WLD"," World",2021,"Re-Export",3,7.438,950.36,8,"Kg",950
"S3","RWA","024","Rwanda","WLD"," World",2022,"Export",6,103.718,108603,8,"Kg",108603
"S3","RWA","024","Rwanda","WLD"," World",2022,"Gross Exp.",2,110.7,109929.15,8,"Kg",109929
"S3","RWA","024","Rwanda","WLD"," World",2022,"Gross Imp.",1,297.292,44682.88,8,"Kg",44683
"S3","RWA","024","Rwanda","WLD"," World",2022,"Import",5,297.292,44682.88,8,"Kg",44683
"S3","RWA","024","Rwanda","WLD"," World",2022,"Re-Export",3,6.982,1326.15,8,"Kg",1326
"S3","RWA","024","Rwanda","ZAF","South Africa",2020,"Gross Imp.",1,0.776,135,8,"Kg",135
"S3","RWA","024","Rwanda","ZAF","South Africa",2020,"Import",5,0.776,135,8,"Kg",135
"S3","RWA","024","Rwanda","ZAF","South Africa",2021,"Gross Imp.",1,22.09,2955.01,8,"Kg",2955
"S3","RWA","024","Rwanda","ZAF","South Africa",2021,"Import",5,22.09,2955.01,8,"Kg",2955
"S3","RWA","024","Rwanda","ZAF","South Africa",2022,"Gross Imp.",1,30.235,4181.42,8,"Kg",4181
"S3","RWA","024","Rwanda","ZAF","South Africa",2022,"Import",5,30.235,4181.42,8,"Kg",4181
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Export",6,0,0,8,"Kg",0
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Exp.",2,3.855,868.45,8,"Kg",868
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Re-Export",3,3.855,868.45,8,"Kg",868
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Export",6,0,0,8,"Kg",0
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Exp.",2,7.438,950.36,8,"Kg",950
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Imp.",1,0.126,22,8,"Kg",22
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Import",5,0.126,22,8,"Kg",22
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Re-Export",3,7.438,950.36,8,"Kg",950
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Export",6,0,0,8,"Kg",0
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Exp.",2,6.982,1326.15,8,"Kg",1326
"S3","RWA","024","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Re-Export",3,6.982,1326.15,8,"Kg",1326
"S3","RWA","034","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,4.677,4450,8,"Kg",4450
"S3","RWA","034","Rwanda","ARE","United Arab Emirates",2020,"Import",5,4.677,4450,8,"Kg",4450
"S3","RWA","034","Rwanda","ARE","United Arab Emirates",2021,"Gross Imp.",1,1.788,2124,8,"Kg",2124
"S3","RWA","034","Rwanda","ARE","United Arab Emirates",2021,"Import",5,1.788,2124,8,"Kg",2124
"S3","RWA","034","Rwanda","ARE","United Arab Emirates",2022,"Gross Imp.",1,1.292,510,8,"Kg",510
"S3","RWA","034","Rwanda","ARE","United Arab Emirates",2022,"Import",5,1.292,510,8,"Kg",510
"S3","RWA","034","Rwanda","BEL","Belgium",2020,"Gross Imp.",1,4.091,1063.8,8,"Kg",1064
"S3","RWA","034","Rwanda","BEL","Belgium",2020,"Import",5,4.091,1063.8,8,"Kg",1064
"S3","RWA","034","Rwanda","BEL","Belgium",2021,"Gross Imp.",1,2.868,376.6,8,"Kg",377
"S3","RWA","034","Rwanda","BEL","Belgium",2021,"Import",5,2.868,376.6,8,"Kg",377
"S3","RWA","034","Rwanda","BEL","Belgium",2022,"Gross Imp.",1,0.507,56,8,"Kg",56
"S3","RWA","034","Rwanda","BEL","Belgium",2022,"Import",5,0.507,56,8,"Kg",56
"S3","RWA","034","Rwanda","BRA","Brazil",2020,"Gross Imp.",1,18.249,17854,8,"Kg",17854
"S3","RWA","034","Rwanda","BRA","Brazil",2020,"Import",5,18.249,17854,8,"Kg",17854
"S3","RWA","034","Rwanda","BRA","Brazil",2021,"Gross Imp.",1,6.242,17670,8,"Kg",17670
"S3","RWA","034","Rwanda","BRA","Brazil",2021,"Import",5,6.242,17670,8,"Kg",17670
"S3","RWA","034","Rwanda","CAF","Central African Republic",2021,"Export",6,0,0,8,"Kg",0
"S3","RWA","034","Rwanda","CAF","Central African Republic",2021,"Gross Exp.",2,2.381,3151.2,8,"Kg",3151
"S3","RWA","034","Rwanda","CAF","Central African Republic",2021,"Re-Export",3,2.381,3151.2,8,"Kg",3151
"S3","RWA","034","Rwanda","CAN","Canada",2020,"Export",6,759.572,447184.554,8,"Kg",447185
"S3","RWA","034","Rwanda","CAN","Canada",2020,"Gross Exp.",2,759.572,447184.554,8,"Kg",447185
"S3","RWA","034","Rwanda","CAN","Canada",2022,"Gross Imp.",1,33.676,25599,8,"Kg",25599
"S3","RWA","034","Rwanda","CAN","Canada",2022,"Import",5,33.676,25599,8,"Kg",25599
"S3","RWA","034","Rwanda","CHE","Switzerland",2020,"Gross Imp.",1,24.089,25725,8,"Kg",25725
"S3","RWA","034","Rwanda","CHE","Switzerland",2020,"Import",5,24.089,25725,8,"Kg",25725
"S3","RWA","034","Rwanda","CHN","China",2020,"Gross Imp.",1,15200.323,18084849.2,8,"Kg",18084849
"S3","RWA","034","Rwanda","CHN","China",2020,"Import",5,15200.323,18084849.2,8,"Kg",18084849
"S3","RWA","034","Rwanda","CHN","China",2021,"Gross Imp.",1,20441.875,19126536.6,8,"Kg",19126537
"S3","RWA","034","Rwanda","CHN","China",2021,"Import",5,20441.875,19126536.6,8,"Kg",19126537
"S3","RWA","034","Rwanda","CHN","China",2022,"Gross Imp.",1,43213.943,36066282.5,8,"Kg",36066283
"S3","RWA","034","Rwanda","CHN","China",2022,"Import",5,43213.943,36066282.5,8,"Kg",36066283
"S3","RWA","034","Rwanda","COG","Congo, Rep.",2020,"Export",6,1.492,306,8,"Kg",306
"S3","RWA","034","Rwanda","COG","Congo, Rep.",2020,"Gross Exp.",2,1.492,306,8,"Kg",306
"S3","RWA","034","Rwanda","DEU","Germany",2020,"Gross Imp.",1,0.229,10,8,"Kg",10
"S3","RWA","034","Rwanda","DEU","Germany",2020,"Import",5,0.229,10,8,"Kg",10
"S3","RWA","034","Rwanda","DNK","Denmark",2020,"Gross Imp.",1,9.932,1254,8,"Kg",1254
"S3","RWA","034","Rwanda","DNK","Denmark",2020,"Import",5,9.932,1254,8,"Kg",1254
"S3","RWA","034","Rwanda","DNK","Denmark",2021,"Gross Imp.",1,11.596,1729,8,"Kg",1729
"S3","RWA","034","Rwanda","DNK","Denmark",2021,"Import",5,11.596,1729,8,"Kg",1729
"S3","RWA","034","Rwanda","DNK","Denmark",2022,"Gross Imp.",1,2.1,300,8,"Kg",300
"S3","RWA","034","Rwanda","DNK","Denmark",2022,"Import",5,2.1,300,8,"Kg",300
"S3","RWA","034","Rwanda","FRA","France",2021,"Gross Imp.",1,0.132,17,8,"Kg",17
"S3","RWA","034","Rwanda","FRA","France",2021,"Import",5,0.132,17,8,"Kg",17
"S3","RWA","034","Rwanda","FRO","Faeroe Islands",2022,"Gross Imp.",1,2.564,100.5,8,"Kg",101
"S3","RWA","034","Rwanda","FRO","Faeroe Islands",2022,"Import",5,2.564,100.5,8,"Kg",101
"S3","RWA","034","Rwanda","HKG","Hong Kong, China",2021,"Gross Imp.",1,20.799,51750,8,"Kg",51750
"S3","RWA","034","Rwanda","HKG","Hong Kong, China",2021,"Import",5,20.799,51750,8,"Kg",51750
"S3","RWA","034","Rwanda","HKG","Hong Kong, China",2022,"Gross Imp.",1,71.519,85560,8,"Kg",85560
"S3","RWA","034","Rwanda","HKG","Hong Kong, China",2022,"Import",5,71.519,85560,8,"Kg",85560
"S3","RWA","034","Rwanda","IND","India",2021,"Gross Imp.",1,126.665,97000,8,"Kg",97000
"S3","RWA","034","Rwanda","IND","India",2021,"Import",5,126.665,97000,8,"Kg",97000
"S3","RWA","034","Rwanda","IND","India",2022,"Gross Imp.",1,108.457,102940,8,"Kg",102940
"S3","RWA","034","Rwanda","IND","India",2022,"Import",5,108.457,102940,8,"Kg",102940
"S3","RWA","034","Rwanda","ISL","Iceland",2022,"Gross Imp.",1,0.589,42,8,"Kg",42
"S3","RWA","034","Rwanda","ISL","Iceland",2022,"Import",5,0.589,42,8,"Kg",42
"S3","RWA","034","Rwanda","JPN","Japan",2020,"Gross Imp.",1,3666.249,3715935,8,"Kg",3715935
"S3","RWA","034","Rwanda","JPN","Japan",2020,"Import",5,3666.249,3715935,8,"Kg",3715935
"S3","RWA","034","Rwanda","JPN","Japan",2021,"Gross Imp.",1,7154.455,5606487,8,"Kg",5606487
"S3","RWA","034","Rwanda","JPN","Japan",2021,"Import",5,7154.455,5606487,8,"Kg",5606487
"S3","RWA","034","Rwanda","JPN","Japan",2022,"Gross Imp.",1,9500.402,7217016,8,"Kg",7217016
"S3","RWA","034","Rwanda","JPN","Japan",2022,"Import",5,9500.402,7217016,8,"Kg",7217016
"S3","RWA","034","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,227.118,62286.07,8,"Kg",62286
"S3","RWA","034","Rwanda","KEN","Kenya",2020,"Import",5,227.118,62286.07,8,"Kg",62286
"S3","RWA","034","Rwanda","KEN","Kenya",2021,"Gross Imp.",1,131.541,25008.7,8,"Kg",25009
"S3","RWA","034","Rwanda","KEN","Kenya",2021,"Import",5,131.541,25008.7,8,"Kg",25009
"S3","RWA","034","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,180.005,42079.52,8,"Kg",42080
"S3","RWA","034","Rwanda","KEN","Kenya",2022,"Import",5,180.005,42079.52,8,"Kg",42080
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2020,"Export",6,0,0,8,"Kg",0
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2020,"Gross Exp.",2,66.975,108800,8,"Kg",108800
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2020,"Gross Imp.",1,3191.493,3426759.5,8,"Kg",3426760
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2020,"Import",5,3191.493,3426759.5,8,"Kg",3426760
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2020,"Re-Export",3,66.975,108800,8,"Kg",108800
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2021,"Gross Imp.",1,4525.069,3553633.1,8,"Kg",3553633
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2021,"Import",5,4525.069,3553633.1,8,"Kg",3553633
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2022,"Gross Imp.",1,5356.021,4456245,8,"Kg",4456245
"S3","RWA","034","Rwanda","KOR","Korea, Rep.",2022,"Import",5,5356.021,4456245,8,"Kg",4456245
"S3","RWA","034","Rwanda","MDG","Madagascar",2022,"Gross Imp.",1,0.206,72,8,"Kg",72
"S3","RWA","034","Rwanda","MDG","Madagascar",2022,"Import",5,0.206,72,8,"Kg",72
"S3","RWA","034","Rwanda","MYS","Malaysia",2021,"Gross Imp.",1,2.778,390,8,"Kg",390
"S3","RWA","034","Rwanda","MYS","Malaysia",2021,"Import",5,2.778,390,8,"Kg",390
"S3","RWA","034","Rwanda","NAM","Namibia",2020,"Gross Imp.",1,46.197,53285,8,"Kg",53285
"S3","RWA","034","Rwanda","NAM","Namibia",2020,"Import",5,46.197,53285,8,"Kg",53285
"S3","RWA","034","Rwanda","NAM","Namibia",2021,"Gross Imp.",1,34.328,53500,8,"Kg",53500
"S3","RWA","034","Rwanda","NAM","Namibia",2021,"Import",5,34.328,53500,8,"Kg",53500
"S3","RWA","034","Rwanda","NGA","Nigeria",2021,"Export",6,0.403,50,8,"Kg",50
"S3","RWA","034","Rwanda","NGA","Nigeria",2021,"Gross Exp.",2,0.403,50,8,"Kg",50
"S3","RWA","034","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,4.597,168,8,"Kg",168
"S3","RWA","034","Rwanda","NLD","Netherlands",2020,"Import",5,4.597,168,8,"Kg",168
"S3","RWA","034","Rwanda","NLD","Netherlands",2021,"Gross Imp.",1,149.983,56886,8,"Kg",56886
"S3","RWA","034","Rwanda","NLD","Netherlands",2021,"Import",5,149.983,56886,8,"Kg",56886
"S3","RWA","034","Rwanda","NLD","Netherlands",2022,"Gross Imp.",1,2.043,300,8,"Kg",300
"S3","RWA","034","Rwanda","NLD","Netherlands",2022,"Import",5,2.043,300,8,"Kg",300
"S3","RWA","034","Rwanda","NOR","Norway",2020,"Gross Imp.",1,20.141,1368.99,8,"Kg",1369
"S3","RWA","034","Rwanda","NOR","Norway",2020,"Import",5,20.141,1368.99,8,"Kg",1369
"S3","RWA","034","Rwanda","NOR","Norway",2021,"Gross Imp.",1,34.133,1956.39,8,"Kg",1956
"S3","RWA","034","Rwanda","NOR","Norway",2021,"Import",5,34.133,1956.39,8,"Kg",1956
"S3","RWA","034","Rwanda","NOR","Norway",2022,"Gross Imp.",1,70.104,3883.78,8,"Kg",3884
"S3","RWA","034","Rwanda","NOR","Norway",2022,"Import",5,70.104,3883.78,8,"Kg",3884
"S3","RWA","034","Rwanda","OAS","Other Asia, nes",2020,"Gross Imp.",1,101.921,95600,8,"Kg",95600
"S3","RWA","034","Rwanda","OAS","Other Asia, nes",2020,"Import",5,101.921,95600,8,"Kg",95600
"S3","RWA","034","Rwanda","OAS","Other Asia, nes",2021,"Gross Imp.",1,329.862,269540,8,"Kg",269540
"S3","RWA","034","Rwanda","OAS","Other Asia, nes",2021,"Import",5,329.862,269540,8,"Kg",269540
"S3","RWA","034","Rwanda","OAS","Other Asia, nes",2022,"Gross Imp.",1,1900.08,1355641,8,"Kg",1355641
"S3","RWA","034","Rwanda","OAS","Other Asia, nes",2022,"Import",5,1900.08,1355641,8,"Kg",1355641
"S3","RWA","034","Rwanda","OMN","Oman",2020,"Gross Imp.",1,388.182,608910,8,"Kg",608910
"S3","RWA","034","Rwanda","OMN","Oman",2020,"Import",5,388.182,608910,8,"Kg",608910
"S3","RWA","034","Rwanda","OMN","Oman",2021,"Gross Imp.",1,72.444,78500,8,"Kg",78500
"S3","RWA","034","Rwanda","OMN","Oman",2021,"Import",5,72.444,78500,8,"Kg",78500
"S3","RWA","034","Rwanda","OMN","Oman",2022,"Gross Imp.",1,1959.798,1869483.4,8,"Kg",1869483
"S3","RWA","034","Rwanda","OMN","Oman",2022,"Import",5,1959.798,1869483.4,8,"Kg",1869483
"S3","RWA","034","Rwanda","PAK","Pakistan",2022,"Gross Imp.",1,0.023,45,8,"Kg",45
"S3","RWA","034","Rwanda","PAK","Pakistan",2022,"Import",5,0.023,45,8,"Kg",45
"S3","RWA","034","Rwanda","PAN","Panama",2022,"Gross Imp.",1,36.461,25187.5,8,"Kg",25188
"S3","RWA","034","Rwanda","PAN","Panama",2022,"Import",5,36.461,25187.5,8,"Kg",25188
"S3","RWA","034","Rwanda","POL","Poland",2020,"Gross Imp.",1,9.541,24500,8,"Kg",24500
"S3","RWA","034","Rwanda","POL","Poland",2020,"Import",5,9.541,24500,8,"Kg",24500
"S3","RWA","034","Rwanda","POL","Poland",2021,"Gross Imp.",1,39.606,73516.8,8,"Kg",73517
"S3","RWA","034","Rwanda","POL","Poland",2021,"Import",5,39.606,73516.8,8,"Kg",73517
"S3","RWA","034","Rwanda","POL","Poland",2022,"Gross Imp.",1,49.52,98000,8,"Kg",98000
"S3","RWA","034","Rwanda","POL","Poland",2022,"Import",5,49.52,98000,8,"Kg",98000
"S3","RWA","034","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,1435.736,451354,8,"Kg",451354
"S3","RWA","034","Rwanda","TZA","Tanzania",2020,"Import",5,1435.736,451354,8,"Kg",451354
"S3","RWA","034","Rwanda","TZA","Tanzania",2021,"Gross Imp.",1,2205.917,363250,8,"Kg",363250
"S3","RWA","034","Rwanda","TZA","Tanzania",2021,"Import",5,2205.917,363250,8,"Kg",363250
"S3","RWA","034","Rwanda","TZA","Tanzania",2022,"Gross Imp.",1,1769.282,377849,8,"Kg",377849
"S3","RWA","034","Rwanda","TZA","Tanzania",2022,"Import",5,1769.282,377849,8,"Kg",377849
"S3","RWA","034","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,344.673,97105,8,"Kg",97105
"S3","RWA","034","Rwanda","UGA","Uganda",2022,"Import",5,344.673,97105,8,"Kg",97105
"S3","RWA","034","Rwanda","UKR","Ukraine",2021,"Gross Imp.",1,26.468,27508,8,"Kg",27508
